Potentilla pyrenaica;-  Plante vivace de 10-40 cm  - tiges latérales, courbées à la base, ascendantes, peu feuillées, à poils appliqués ou glabrescentes  - feuilles digitées, les radicales longuement pétiolées, à 5 folioles oblongues, velues, dentées dans les deux tiers supérieurs, à dent terminale égalant les autres  - les caulinaires à 5 folioles, à stipules à partie libre courte (2-4 mm) et obtuse - fleurs jaunes, assez grandes, en panicule assez serrée, à pédicelles courts  - calicule à lobes subobtus plus courts que le calice  - pétales émarginés, 1 fois plus longs que le calice  - carpelles lisses.
Potentilla recta;"-  Plante vivace de 30-60 cm, velue, à inflorescence pourvue de poils longs et de courts poils glanduleux  - tiges terminales, robustes, dressées, feuillées  - feuilles digitées, à 5-7 folioles oblongues, planes, fortement nervées et plus pâles en dessous, profondément dentées tout autour  - stipules souvent incisées  - fleurs jaunes, grandes, en corymbe assez serré  - calicule à lobes lancéolés égalant presque le calice  - pétales émarginés, égalant ou dépassant le calice, carpelles rugueux, entourés d'un rebord membraneux. 
Varie à inflorescence très hérissée, sans poils glanduleux (P. pedata Nestl.  - P. laeta Reich.)."
Potentilla reptans;- .  Plante vivace, pubescente, à souche épaisse émettant de longues tiges axillaires, simples, stoloniformes, radicantes aux noeuds dans toute leur longueur  - feuilles pétiolées, digitées, à 5 folioles obovales en coin, vertes, peu velues, dentées presque tout autour, à dent terminale plus petite  - stipules entières ou bidentées  - fleurs jaunes, grandes (15-30 mm de diam.), axillaires, solitaires, longuement pédonculées  - calicule à 5 lobes plus grands que les 5 lobes du calice  - 5 pétales échancrés, dépassant le calice  - carpelles tuberculeux.
Potentilla saxifraga;-  Plante vivace de 5-20 cm  - tiges très grêles, dépassant peu les feuilles, brièvement pubescentes, ainsi que les pétioles et les pédicelles  - feuilles radicales digitées, la plupart à 5 folioles lancéolées, inégales, coriaces, vertes et glabres en dessus, soyeuses-argentées en dessous, à bords enroulés, non ciliés, munies au sommet de 2-5 dents inégales  - les caulinaires rares, à 2-3 folioles  - fleurs blanches, en cymes lâches, à pédicelles longs, filiformes, flexueux  - calicule à lobes plus courts que le calice  - pétales obovales, dépassant le calice  - filets des étamines glabres  - carpelles hérissés.
Potentilla sterilis;"Plante vivace de 5 à 15 cm de hauteur, à souche stolonifère et à teinte glauque. Tiges très grêles, égalant les feuilles, couvertes, ainsi que les pétioles et les pédicelles, de poils mous étalés. Feuilles radicales à 3 folioles obovales-arrondies, velues-soyeuses, munies tout autour de 7 à 17 dents larges, écartées, non coniventes ; les caulinaires rares, trifoliées. Fleurs blanches de 8 à 12 mm de diamètre regroupées par 1 à 3 sur des pédicelles grêles et longs. Calicule plus court que le calice vert à 5 sépales; 5 pétales émarginées, dépassant un peu le calice ; étamines à filets filiformes et glabres. Fruit composé de nombreux akènes."
Potentilla supina;-  Plante annuelle ou pérennante de 10-30 cm, à racine grêle  - tiges couchées-étalées, non radicantes, terminales, rameuses-dichotomes  - feuilles imparipennées, à 5-11 folioles obovales ou oblongues, vertes, incisées-dentées, à dents ovales-obtuses  - stipules entières  - fleurs d'un jaune pâle, petites (6-7 mm de diam.), solitaires à l'aisselle des feuilles ou à l'angle des rameaux, en fausses grappes feuillées  - calicule à lobes dépassant le calice  - pétales obovales, plus courts que le calice  - carpelles ridés.
Potentilla thuringiaca;"Plante vivace de 20 à 40 cm ; tiges latérales, dressées ou ascendantes, feuillues, couvertes, ainsi que les pétioles, de poils étalés ; feuilles digitées, les radicales longuement pétiolées, à 7 folioles obovales en coin, velues et un peu soyeuses en dessous, fortement dentées jusqu'à la base, à dent terminale plus petite ; les caulinaires à 5 folioles ; stipules grandes, ovales-lancéolées ; fleurs jaunes, moyennes (12 à 18 mm), en particule lâche, flexueux, à rameaux filiformes ; calicule à lobes subobtus égalant le calice ; pétales emarginés, dépassant peu le calice ; carpelles ridés-rugueux."
Potentilla valderia;-  Plante vivace de 20-40 cm, tomenteuse-blanchâtre, à souche ligneuse  - tiges dépassant longuement les feuilles, velues-tomenteuses ainsi que les pétioles  - feuilles radicales digitées, à 5-7 folioles oblongues, soyeuses-argentées en dessus, munies jusqu'au-dessous du milieu de 12-20 dents conniventes  - les caulinaires digitées ou trifoliolées  - fleurs blanches, en corymbe serré, à pédicelles velus  - pétales obovales, peu émarginés, plus courts que le calice  - calicule à lobes linéaires dépassant le calice  - filets des étamines et carpelles hérissés.
Potentilla verna;-  Plante vivace de 5-20 cm, verte, velue ou pubescente, à souche très rameuse  - tiges latérales, faibles, étalées, dépassant peu ou point les feuilles, à poils ordinairement étalés-dressés  - feuilles inférieures digitées, à 5-7 folioles obovales, velues, dentées dans le haut, à dent terminale plus petite  - stipules radicales étroitement linéaires, les caulinaires lancéolées  - fleurs jaunes, assez grandes, en cymes lâches pauciflores  - pédicelles fructifères ascendants ou à peine courbés  - calicule à lobes plus petits que ceux du calice  - pétales émarginés, dépassant le calice  - carpelles lisses. Plante polymorphe.
Poterium sanguisorba;"-  Voisin du précédent. Plante de 30-80 cm, dressée, plus robuste, souvent rougeâtre  - feuilles glaucescentes en dessous  - fruit ovoïde ou oblong, à 4 angles ailés en crête, minces, tranchants, sinués, à faces creusées de fossettes profondes à bords élevés et denticulés, mais n'atteignant pas la hauteur des crêtes. 
Varie à crêtes larges, égalant au moins la moitié de la largeur du fruit (Poterium platylophum Jord.), ou étroites et peu saillantes (Poterium stenolophum Jord.)  - à faces superficiellement alvéolées (Poterium obscurum Jord.)."
Poterium sanguisorba subsp. balearica;"-  Voisin du précédent. Plante de 30-80 cm, dressée, plus robuste, souvent rougeâtre  - feuilles glaucescentes en dessous  - fruit ovoïde ou oblong, à 4 angles ailés en crête, minces, tranchants, sinués, à faces creusées de fossettes profondes à bords élevés et denticulés, mais n'atteignant pas la hauteur des crêtes. 
Varie à crêtes larges, égalant au moins la moitié de la largeur du fruit (Poterium platylophum Jord.), ou étroites et peu saillantes (Poterium stenolophum Jord.)  - à faces superficiellement alvéolées (Poterium obscurum Jord.)."
Poterium sanguisorba subsp. sanguisorba;"-  Plante de 20-60 cm dressée ou ascendante  - feuilles imparipennées, à 9-25 folioles ovales ou arrondies en coeur, dentées, glabres ou à peine velues  - stipules foliacées, incisées-dentées  - fleurs en têtes globuleuses ou ovoïdes, longuement pédonculées  - fruit ovoïde, à 4 angles peu saillants, offrant un cordon subobtus, entier ou faiblement sinué, à faces ridées-réticulées, superficiellement alvéolées, sans fossettes profondes. 
Varie à tiges et pétioles velus, feuilles glauques (var. glaucum Spach  - P. guestphalicum Boenngh.)
Lieux incultes, dans presque toute la France  - rare dans la région méditerranéenne.  Presque toute l'Europe  - Asie occidentale. = Mai-septembre."
Poterium verrucosum;"-  Voisin des 2 précédents. En diffère surtout par ses fruits ovoïdes ou subglobuleux, assez gros, à angles munis de crêtes épaisses, très obtuses, irrégulièrement et profondément sinuées-crénelées  - à faces hérissées de tubercules obtus égalant environ la hauteur des crêtes avec lesqu'elles ils paraissent souvent se confondre.
Varie à fruits petits, ellipsoïdes, à crêtes presque entières, tiges grêles, folioles petites et profondément dentées (Poterium spachianum Coss.  - Poterium microphyllum Jord.)."
Prangos trifida;- .  Plante vivace de 40-80 cm, glabre, à racine très grosse - tige épaisse, pleine, striée, très rameuse dés la base, à rameaux supérieurs opposés ou verticillés  - feuilles inférieures grandes, décomposées en lanières filiformes, les supérieures opposées, sessiles sur une gaine étroite  - fleurs jaunes, en ombelles à 8-20 rayons épaissis à la maturité  - involucre et involucelle à folioles peu nombreuses, linéaires-sétacées  - calice à limbe nul  - pétales ovales lancéolés, entiers, à pointe courbée  - styles filiformes, très étalés, 2 fois plus longs que le stylopode déprimé et margine  - fruit de la grosseur d'une petite noisette (12-14 mm de long sur 8-10 de large), spongieux, obovale, très obtus, non comprimé, jaunâtre  - méricarpes à bords contigus, à côtes très larges, obtuses, à peine distinctes.
Prasium majus;-  Arbrisseau sarmenteux de 50 cm à 1 mètre, glabrescent, à nombreux rameaux étalés  - feuilles pétiolées, ovales, en coeur ou tronquées à la base, dentées, fortement nervées, luisantes en dessus  - fleurs blanchâtres, axillaires, géminées, rapprochées au sommet des rameaux  - calice en cloche ouverte, membraneux, à 10 nervures, à 2 lèvres, la supérieure tridentée, l'inférieure bifide, à dents toutes ovales-mucronées  - corolle bilabiée, à tube inclus et muni en dedans d'un anneau de poils, à lèvre supérieure en casque ovale entier, l'inférieure à 3 lobes, le médian plus grand  - étamines parallèles-rapprochées sous le casque  - anthères à loges divariquées  - carpelles un peu charnus et soudés à la base, noirs.
Prenanthes purpurea;"-  Plante vivace de 8-12 dm, dressée, glabre, rameuse, très feuillée  - feuilles molles, glabres, glauques en dessous, embrassantes, cordées à la base, entières ou obscurément anguleuses, les inférieures ovales ou oblongues, contractées en pétiole ailé, les supérieures lancéolées  - capitules penchés, longuement pédicellés, en panicule - fleurs pourpres  - akènes blanchâtres, un peu plus courts que l'aigrette blanche.
Varie à feuilles étroites, linéaires-lancéolées (P. tenuifolia L.)."
Primula allionii;-  Plante vivace, naine, gazonnante, pubescente-visqueuse, d'un vert grisâtre  - pédoncules radicaux, presque nuls ou bien plus courts que les feuilles  - feuilles obovales ou obovales-oblongues, crénelées ou entières, veloutées et très visqueuses  - fleurs d'un rose vif, solitaires sur des pédicelles bien plus courts que l'involucre  - calice très visqueux, à dents ovales-obtuses  - corolle à tube une fois plus long que le calice, à lobes échancrés ou bilobés  - capsule globuleuse, plus courte que le calice.
Primula auricula;Plante vivace de 5 à 20 cm, glabrescente, à hampes dépassant les feuilles. Feuilles obovales ou oblongues entières ou dentées, charnues, lisses, glabres ou pulvérulentes sur les faces, ciliées-glanduleuses. Fleurs jaunes, très odorantes, 2 à 25 en ombelles dressées. Involucre à folioles très courtes, ovales-obtuses. Calice glabre, arrondi, à dents ovales-obtuses, plus larges que longues, trois à quatre fois plus courtes que le tube de la corolle. Corolle à limbe presque plan, à gorge blanche-farineuses. Capsule globuleuse, dépassant le calice.
Primula elatior;-  Plante vivace de 10-30 cm, à hampes et pédicelles velus, dépassant les feuilles, dressés après la floraison  - feuilles ovales-oblongues, atténuées ou brusquement rétrécies à la base, inégalement dentées, ridées-réticulées, vertes sur les deux faces  - fleurs d'un jaune soufre, plus foncé à la base, inodores, en ombelles multiflores unilatérales  - calice non renflé, d'un vert foncé sur les angles, brièvement pubescent, divisé jusqu'au tiers en lobes triangulaires-acuminés  - corolle à limbe presque plan, large de 12-18 mm, à gorge non plissée  - capsule ovale, dépassant un peu le tube du calice appliqué sur elle.
Primula farinosa;-  Plante vivace de 8-20 cm, glabrescente, à hampes grêles 4 fois plus longues que les feuilles  - feuilles obovales-oblongues, un peu ridées, finement crénelées, vertes et glabres en dessus, blanches-farineuses en dessous  - fleurs d'un rose lilas à gorge jaune, en ombelles multiflores dressées  - pédicelles inégaux, plus longs que les folioles de l'involucre linéaires sétacées et renflées en sac à la base  - calice farineux, obscurément anguleux, à dents ovales  - corolle petite (1 cm de long), à tube dépassant à peine le calice, à gorge munie d'écailles, à lobes bifides  - capsule oblongue, dépassant un peu le calice.
Primula halleri;-  Voisin du précédent. Plante vivace de 10-30 cm, plus robuste, à hampes fortes 3 fois plus longues que les feuilles  - feuilles ovales-oblongues, finement crénelées, blanches-farineuses en dessous  - fleurs d'un rose violacé, en ombelles pauciflores dressées  - pédicelles presque égaux, la plupart plus courts que les folioles linéaires de l'involucre  - calice pubérulent, obscurément anguleux, à dents lancéolées  - corolle grande (2 12 à 3 cm de long), à tube 3 fois plus long que le calice, à lobes bifides  - capsule dépassant peu le calice.
Primula hirsuta;"Plante vivace de 3 à 10 cm, toute pubescente-glanduleuse, d'un vert noirâtre ; hampes grêles, égalant à peu près les feuilles ; feuilles assez petites (2 à 5 cm de long sur 1 à 2 de large), obovales ou oblongues, crénelées-dentées, abondamment visqueuses ; fleurs d'un pourpre clair, odorantes, en ombelles pauciflores ; pédicelles bien plus longs que les folioles ovales de l'involucre, calice pubescent-visqueux, à dents ovales-obtuses ; corolle à tube deux fois plus long que le calice, à lobes échancrés ; capsule plus courte que le calice."
Primula integrifolia;-  Plante vivace, naine, gazonnante, faiblement pubescente, verte  - pédoncules radicaux, dépassant sensiblement les feuilles  - feuilles ovales ou elliptiques-oblongues, entières, glabres ou plus ou moins pubescentes et ciliées aux bords, non visqueuses  - fleurs roses ou lilas, solitaires ou 2-3 subsessiles, entourées par l'involucre à folioles linéaires, atteignant au moins le milieu du calice  - calice glanduleux, à dents ovales-obtuses  - corolle à tube une fois plus long que le calice, à lobes profondément bifides  - capsule de moitié plus courte que le calice.
Primula latifolia;"-  Plante vivace de 6-15 cm, pubescente-glanduleuse, à souche très forte  - hampes robustes, environ de moitié plus longues que les feuilles  - feuilles grandes {5-10 cm de long sur 3-6 de large), obovales ou oblongues, dentées ou crénelées, pubescentes-visqueuses  - fleurs d'un pourpre violet, odorantes, en ombelles multiflores  - pédicelles inégaux, plus longs que l'involucre à folioles ovales  - calice pubescent-glanduleux, à dents ovales  - corolle à tube 2-3 fois plus long que le calice, à lobes échancrés  - capsule dépassant le calice. 
Varie à feuilles moins grandes, calice à dents lancéolées (P. GRAVEOLENS Heg.  - P. HIRSUTA Vill., non All.)."
Primula lutea;- .  Plante vivace de 5-20 cm, glabrescente, à hampes dépassant les feuilles  - feuilles obovales ou oblongues, entières ou dentées, charnues, lisses, glabres ou pulvérulentes sur les faces, ciliées-glanduleuses  - fleurs jaunes, très odorantes, 2-25 en ombelles dressées : involucre à folioles très courtes, ovales-obtuses  - calice glabre, arrondi, à dents orales-obtuses, plus larges que longues, 3-4 fois plus courtes que le tube de la corolle  - corolle à limbe presque plan, à gorge blanche-farineuse  - capsule globuleuse, dépassant le calice.
Primula marginata;-  Plante vivace de 5-12 cm, glabre, à souche très forte  - hampes dépassant un peu les feuilles  - feuilles obovales-oblongues, lisses, glabres, fortement dentées, bordées d'une couche de poussière blanche  - fleurs d'un rose violet, odorantes, 2-8 en ombelles dressées  - pédicelles presque égaux, bien plus longs que l'involucre à folioles courtes et ovales  - calice farineux, à tube arrondi, à dents courtes, ovales  - corolle assez grande, à tube 3 fois plus long que le calice  - à gorge nue, à lobes échancrés  - capsule subglobuleuse, dépassant un peu le calice.
Primula matthioli;-  Plante vivace de 15-40 cm, velue, à racine fibreuse  - feuilles toutes radicales, longuement pétiolées, suborbiculaires en cœur et fortement lobées-dentées  - hampes nues, velues, dépassant les feuilles  - fleurs roses, puis violettes, dressées, 4-12 en ombelles à pédicelles très inégaux, grêles, bien plus longs que l'involucre  - calice vert, glabre, à 5 lobes lancéolés-aigus, égalant le tube de la corolle - corolle en cloche, à tube court évasé muni à la gorge d'un anneau dressé, à 5 lobes entiers  - 5 étamines, insérées à la base de la corolle  - style saillant  - capsule ovoïde, dépassant le calice, s'ouvrant jusqu'au milieu par 5 valves, à graines nombreuses.
Primula pedemontana;-  Plante vivace de 4-12 cm, pubescente-glanduleuse, d'un vert clair - hampes au moins 1 fois plus longues que les feuilles - feuilles obovales ou oblongues, faiblement dentées ou entières, finement pubescentes, non visqueuses, bordées de glandes rouges pédicellées  - fleurs d'un pourpre violet, 1-12 par ombelle  - pédicelles bien plus longs que les folioles ovales de l'involucre  - calice glanduleux, à dents ovales-obtuses  - corolle à tube deux fois plus long que le calice, à lobes échancrés  - capsule un peu plus courte que le calice.
Primula veris;- .  Plante vivace de 10-30 cm, à hampes et pédicelles tomenteux, dépassant les feuilles, dressés après la floraison  - feuilles ovales, brusquement contractées en pétiole, inégalement dentées, ridées-réticulées, pubescentes-grisâtres en dessous  - fleurs d'un jaune vif, avec 5 taches orangées à la base, très odorantes, en ombelles multiflores unilatérales  - calice très renflé, blanchâtre-tomenteux même aux angles, divisé jusqu'au quart en lobes ovales-subobtus : corolle à limbe concave, large de 8-12 mm, à gorge plissée  - capsule ovoïde, plus courte que le tube du calice ouvert en cloche.
Primula vulgaris;Plante vivace de 5 à 15 cm de hauteur. Feuilles spatulées, longues de 5 à 20 cm, en rosettes lâches, inégalement dentées, velues et pâles en dessous, ridées-réticulées. Pédicelles ordinairement radicaux, grêles, hérissés de long poils, dressés à la floraison, étalés à la fructification. Fleurs d'un jaune soufre (rarement rougeâtre) avec 5 taches orangées à la base, dressées, solitaires, inodores. Calice non renflé, vert, velu-laineux sur les angles, divisé presque jusqu'au milieu en 5 lobes lancéolés-acuminés. Corolle large de 1,5 à 3 cm, en tube à limbe plan formé de 5 lobes échancrés, et à gorge plissée. Capsules ovales, dépassant un peu le tube du calice appliqué sur elles.
Prospero autumnale;-  Plante vivace de 10-25 cm, à bulbe gros, ovale, blanchâtre  - tige grêle, généralement droite dès la base, rude-pubérulente dans son tiers inférieur, 1-2 fois plus longue que les feuilles adultes  - feuilles 5-10, nulles ou très courtes à la floraison, puis allongées, dressées, étroitement linéaires subaiguës, un peu en gouttière, lisses  - fleurs bleu lilas, en grappe courte puis allongée  - pédicelles ascendants, sans bractées, égalant le périanthe persistant long de 4-5 mm  - anthères noirâtres  - capsule petite, subglobuleuse-obtuse  - loges à 2 graines.
Prunella grandiflora;"-  Plante vivace de 8-35 cm, velue, à souche traçante  - tiges ascendantes ou redressées, densément feuillées  - feuilles larges de 2 cm, pétiolées, elliptiques-oblongues, en coin ou subarrondies à la base  - entières ou dentées, fortement nervées, la paire supérieure éloignée de l'épi  - fleurs d'un bleu violet, grandes  - calice hérissé, lèvre supérieure à 3 dents très prononcées, la médiane un peu plus large, toutes triangulaires-aiguës, lèvre inférieure fendue à peine jusqu'au tiers en 2 lobes finement ciliés  - corolle de 20-25 mm, graduellement évasée  - filets tous terminés par un mamelon arrondi de 12 mm
Lieux secs et rocailleux surtout des montagnes calcaires, dans une grande partie de la France.  Europe centrale et méridionale  - Caucase. = Juin-septembre."
Prunella hastifolia;"Plante vivace de 10 à 45 cm, très velue, à souche longuement traçante ; tiges ascendantes, lâchement feuillées, feuilles larges de 3 cm, pétiolées, ovales-hastées, élargies, tronquées en cœur et fortement dentées a la base, faiblement nervées, la paire, supérieure éloignée de l'épi ; fleurs d'un bleu violet, très grandes ; calice très velu, lèvre supérieure à 3 dents très prononcées, égales, triangulaires-aiguës, l'inférieure fendue à peine jusqu'au quart en 2 lobes fortement ciliés ; corolle de 25 à 30 cm, très évasée ; filets des étamines longues terminés par une forte dent conique arquée en dehors."
Prunella hyssopifolia;-  Plante vivace de 10-40 cm, glabrescente ou hispidule, à souche épaisse  - tiges dressées ou étalées, raides, simples, densément feuillées  - feuilles larges de 3-10 mm, linéaires ou lancéolées, entières, un peu roulées et ciliées aux bords, à nervure médiane seule saillante, les supérieures sessiles, la dernière paire entourant souvent l'épi  - fleurs d'un bleu violet ou roses, assez grandes  - calice hispidule, la lèvre supérieure à 3 dents peu prononcées dont la médiane ovale-apiculée, l'inférieure fendue au delà du milieu en 2 lobes finement ciliés  - corolle de 13-20 mm  - filets terminés en pointe arquée.
Prunella laciniata;"Plante vivace de 5 à 30 cm, velue-hérissée, à souche médiocre ; tiges dressées ou ascendantes lâchement feuillées ; feuilles basilaires oblongues-elliptiques, les caulinaires souvent lyrées ou pennatifides, pétiolées, la paire supérieure entourant l'épi ; fleurs d'un blanc jaunâtre, moyennes ; calice velu-hérissé, lèvre supérieure à 3 dents peu prononcées, dont la médiane très large, tronquée, brusquement apiculée, l'inférieure fendue jusqu'au milieu en deux lobes lancéolés fortement ciliés ; corolle d'environ 15 mm ; filets des étamines longues terminés en pointe arquée en avant."
Prunella vulgaris;-  Plante bisannuelle ou vivace de 5-45 cm, faiblement pubescente, à souche courte  - tiges redressées, lâchement feuillées  - feuilles larges de 2 cm, pétiolées, ovales ou oblongues, en coin ou arrondies à la base, entières ou dentelées, faiblement nervées, la paire supérieure entourant l'épi  - fleurs d'un bleu violet, assez petites  - calice un peu hérissé, lèvre supérieure à 3 dents peu prononcées dont la médiane large subtronquée brusquement apiculée, l'inférieure fendue jusqu'au milieu en 2 lobes finement ciliés  - corolle de 10-14 mm, graduellement évasée  - filets des étamines longues terminés en pointe droite.
Prunus armeniaca;-  Arbuste de 3-6 mètres, non épineux, à rameaux étalés ou ascendants  - feuilles à pétiole glanduleux, enroulées dans leur jeunesse, ovales en coeur, acuminées, doublement dentées, glabres, luisantes en dessus  - stipules caduques  - fleurs blanches ou lavées de rose, naissant avant les feuilles, solitaires ou géminées, subsessiles  - calice en cloche, à 5 lobes, caduc  - 5 pétales  - 15-30 étamines  - 1 style  - ovaire libre  - drupe grosse, globuleuse, pubescente-veloutée, charnue-succulente, jaune ou lavée de rouge sur une face, indéhiscente  - noyau ovale-comprimé, lisse sur les faces, caréné et à 2 sillons sur un bord, obtus sur l'autre, à 1-2 amandes amères.
Prunus avium;Arbre de 15 à 25 m de hauteur, à houppier pyramidal peu dense et tronc droit. Écorce brun-rouge restant lisse et s'exfoliant en lanières horizontales. Jeunes rameaux brun-rouge brillant. Bourgeons ovales, aigus ou globuleux, brun-rouge, glabres, par 2 à 5 à l'extrémité des rameaux. Feuilles alternes, glabres, molles, pendantes, grandes, dentées, pétiolées avec 2 glandes rouges sur le pétiole à la base du limbe. Fleurs blanches groupées en bouquets latéraux. Fruits en drupes longuement pédonculées, rouges puis noires à maturité.
Prunus brigantina;- .  Arbrisseau de 2 à 5 mètres, à rameaux non épineux, étalés, glabres  - feuilles largement ovales en coeur, acuminées, doublement dentées à dents sétacées, glabres et luisantes  - stipules glabres  - fleurs blanches, petites, 2-5 par fascicule, à pédoncules glabres égalant au moins le calice glabre en dedans  - drupe de la grosseur d'une petite prune reine-claude, subglobuleuse-aiguë, jaunâtre, à saveur acerbe  - noyau presque lisse sur les faces.
Prunus cerasifera;"
        Semblable à P. d. subsp. insititia, mais gén. sans épines, jeunes rameaux et pédicelles glabres. Fleurs blanches ou roses, feuilles vertes ou rouges."
Prunus cerasus;"
        Semblable à P. avium, mais atteignant seul. 10 m de haut. Feuilles rugueuses, luisantes (chez P. avium : minces). Pétiole sans glandes. Base des feuilles munie de dents glanduleuses. Pédicelles entourés à la base d'écailles scarieuses et de petites feuilles sortant du même bourgeon que les fleurs. Pétales suborbiculaires (chez P. avium : ovales). Fruits gén. rouges, diamètre de 8-15 mm."
Prunus domestica;- .  Voisin du précédent. Arbuste de 2 à 5 mètres, peu ou point épineux, à jeunes rameaux pubescents-veloutés  - feuilles obovales ou oblongues, dentées, velues en dessous, surtout sur les nervures  - stipules pubescentes  - fleurs blanches, assez grandes, ordinairement géminées, à pédoncules pubescents  - calice glabre en dedans  - drupe assez grosse (2 cm de diam.), globuleuse ou ovale, penchée, violacée ou jaunâtre, à saveur douce  - noyau rugueux sur les faces. Polymorphe.
Prunus dulcis;-  Arbre de 4 à 12 mètres, non épineux, à rameaux glabres et d'un vert clair  - feuilles à pétiole glanduleux, pliées en long dans leur jeunesse, elliptiques-lancéolées, obtusément dentées, glabres, luisantes en dessus  - stipules caduques - fleurs blanches ou rosées, naissant avant les feuilles, solitaires ou géminées, subsessiles  - calice en cloche, à 5 lobes, caduc  - 5 pétales  - 15-30 étamines  - 1 style  - ovaire libre  - drupe oblongue-comprimée, pubescente-veloutée, coriace, sèche et verte à la maturité, s'ouvrant en long  - noyau oblong-pointu, sillonné sur les faces de fissures étroites, à 1-2 amandes douces ou amères.
Prunus laurocerasus;"
        Arbuste ou arbre atteignant 6 m de haut, entièrement glabre, jeunes rameaux et pétioles verts. Feuilles persistantes, très coriaces, obovales-lancéolées, brièvement acuminées, longues de 10-15 cm, vert foncé, luisantes sur la face sup., à bord entier et recourbé vers le bas. Fleurs en grappes dressées, denses, multiflores, longues de 10-15 cm. Pétales blancs, longs d'env. 3 mm. Fruit globuleux ou ovoïde, noir, luisant, diamètre 7-10(-15) mm."
Prunus lusitanica;"
        Semblable à P. laurocerasus, mais jeunes rameaux et pétioles rouge brunâtre. Feuilles (ovales-)lancéolées, à plus grande largeur vers le milieu, longuement acuminées, dentées."
Prunus mahaleb;Arbrisseau ou arbuste de 4 à 12 m de hauteur, vivant plus de 50 ans, à tronc tortueux et à écorce d'abord lisse, grise et brillante, puis noirâtre et crevassée en long. Jeunes rameaux rigides, brun gris, odorants. Bourgeons petits, légèrement pointus, brun-clair, les latéraux écartés du rameau. Feuilles alternes, un peu coriaces, finement denticulées, arrondies, légèrement en cœur à la base, glabres, brillantes dessus, souvent pliées au niveau de la nervure principale. Fleurs blanches, petites (1,5 cm de diamètre), odorantes, groupées par 4 à 8 en petits bouquets. Fruits en petites drupes globuleuses, rouges puis noires, brillantes.
Prunus padus;"Arbuste ou petit arbre de 5 à 15 m de hauteur pouvant vivre plus de 50 ans. Écorce d'abord brun-rouge à lenticelles blanchâtres, légèrement crevassée, à odeur forte et fétide ; branches étalées, presque verticillées. Jeunes rameaux glabres, à lenticelles rousses et à forte odeur fétide. Bourgeons allongés, pointus. Feuilles alternes, ovales, longues de 6 à 10 cm, aiguës, finement denticulées, mates et vert sombre dessus, plus pâle dessous ; 2 glandes au contact du limbe avec le pétiole. Fleurs blanches en grappes dressées, puis pendantes, odorantes. Fruits en petites drupes noires et luisantes."
Prunus persica;"
        Arbuste ou arbre atteignant 8 m de haut. Jeunes rameaux glabres. Feuilles lancéolées, dentées en scie, acuminées, glabres, vertes sur les 2 faces, pliées à l'éclosion du bourgeon. Pétiole plus court que la demi-largeur des feuilles. Fleurs solitaires ou géminées, sessiles. Pétales rose clair. Ovaire et fruit cotonneux. Fruit : drupe +/- sphérique, vert clair à pourprée, diamètre 5-8 cm, charnue, succulente, à sillon unilatéral. Noyau (endocarpe) rugueux, creusé d'alvéoles inégales et contenant une amande."
Prunus serotina;"
        Se distingue de P. padus par ses feuilles coriaces, luisantes sur la face sup., lisses, nervures latérales à peine en creux, atténuées en coin à la base ; dents dirigées vers l'avant. Pédicelles longs de 3-7 mm (chez P. padus 8-15 mm). Diamètre des fleurs 0,7-1 cm. Calice persistant sur le fruit mûr (seul. chez cette espèce de Prunus). Noyau lisse."
Prunus spinosa;- .  Buisson de 50 cm à 2 mètres, à rameaux très épineux, divariqués, d'un brun noir, les jeunes pubescents  - feuilles petites, obovales, oblongues ou lancéolées, finement dentées, d'abord pubescentes, puis glabres  - stipules pubescentes  - fleurs blanches, petites, la plupart solitaires, à pédoncules ordinairement glabres  - calice glabre en dedans  - drupe petite (6-12 mm de diam.), globuleuse, dressée, d'un bleu noirâtre, très acerbe  - noyau subglobuleux, peu déprimé, presque lisse. Polymorphe.
Psammophiliella muralis;"Plante annuelle haute de 5 à 20 cm, pubérulente à la base, à racine très grêle. Tige dressée, grêle, rameuse dès la base, à rameaux filiformes, étalés. Feuilles étroitement linéaires, atténuées aux deux bouts, minces, à base engainante ciliée ; fleurs roses, veinées de rouge plus foncé, petites, longuement pédonculées, en cymes dichotomes, irrégulières et lâches ; calice en cloche, non ombiliqué, blanchâtre entre les cinq angles, à dents larges, obtuses ; pétales veinés de rose vif, denticulés ou à peine émarginés, longs de moins de 5 mm. Capsules ovoïdes, un peu plus longues que le calice, à carpophore court, contenant de nombreuses graines ornées de protubérances aplanies."
Pseudognaphalium undulatum;-  Plante annuelle à tige de 3-8 dm dressée, rameuse, tomenteuse, blanchâtre - feuilles planes, blanches-tomenteuses en dessous, vertes et rudes en dessus, entières ou très finement denticulées, les caulinaires oblongues-lancéolées, demi-embrassantes et assez longuement décurrentes sur la tige ainsi que les supérieures lancéolées-linéaires  - akènes très petites, fauves, finement papilleux  - capitules laineux à la base, d'un blanc un peu jaunâtre et luisant, subsessiles, serrés en glomérules globuleux formant un large corymbe ou une panicule corymbiforme.
